#;SeasonStart;PlayerName;PlayerSalary;Pos;Age;Tm;FG%;PTS
3762;1973;Luther Rackley;;C;26;NYK;;0
4022;1974;Luther Rackley;;C;27;PHI;38,5;18
11838;1994;Luther Wright;$845,000.00 ;C;22;UTA;34,8;19
18399;2007;Lynn Greer;;SG;27;MIL;43,3;167
4702;1977;M.L. Carr;;SF;26;DET;47,6;1091
5067;1978;M.L. Carr;;SF;27;DET;45,5;980
5437;1979;M.L. Carr;;SF;28;DET;51,4;1497
5781;1980;M.L. Carr;;SF;29;BOS;47,4;914
6128;1981;M.L. Carr;;SF;30;BOS;44,9;248
6496;1982;M.L. Carr;;SF;31;BOS;45;455
6867;1983;M.L. Carr;;SF;32;BOS;42,9;333
7248;1984;M.L. Carr;;SF;33;BOS;40,9;185
7598;1985;M.L. Carr;;SF;34;BOS;41,6;150
22225;2013;Maalik Wayns;;PG;21;TOT;29,5;76
22226;2013;Maalik Wayns;;PG;21;PHI;26,4;56
22227;2013;Maalik Wayns;;PG;21;LAC;43,8;20
22837;2014;Maalik Wayns;;PG;22;LAC;50;2
209;1950;Mac Otten;;F-C;24;TOT;32,9;142
210;1950;Mac Otten;;F-C;24;TRI;35,3;39
211;1950;Mac Otten;;F-C;24;STB;32,2;103
16032;2003;Maceo Baston;;PF;27;TOR;60;40
18259;2007;Maceo Baston;$1,830,000.00 ;PF;31;IND;64,5;138
18785;2008;Maceo Baston;$2,272,860.00 ;PF;32;TOR;68;41
19380;2009;Maceo Baston;;PF;33;IND;54,3;67
16784;2004;Maciej Lampe;$900,000.00 ;C;18;PHO;48,9;96
17382;2005;Maciej Lampe;$900,000.00 ;C;19;TOT;37,1;115
17383;2005;Maciej Lampe;$900,000.00 ;C;19;PHO;34,7;44
17384;2005;Maciej Lampe;$900,000.00 ;C;19;NOH;38,6;71
17954;2006;Maciej Lampe;;C;20;TOT;18,2;4
17955;2006;Maciej Lampe;;C;20;NOK;0;0
17956;2006;Maciej Lampe;;C;20;HOU;28,6;4
4697;1977;Mack Calvin;;PG;29;TOT;40,4;727
4698;1977;Mack Calvin;;PG;29;LAL;32,9;95
4699;1977;Mack Calvin;;PG;29;SAS;39,2;309
4700;1977;Mack Calvin;;PG;29;DEN;44,4;323
5064;1978;Mack Calvin;;PG;30;DEN;44,1;467
5776;1980;Mack Calvin;;PG;32;UTA;44,1;306
6123;1981;Mack Calvin;;PG;33;CLE;33,3;52
5889;1980;Magic Johnson*;;SG;20;LAL;53;1387
6247;1981;Magic Johnson*;;SG;21;LAL;53,2;798
6611;1982;Magic Johnson*;;SG;22;LAL;53,7;1447
6983;1983;Magic Johnson*;;SG;23;LAL;54,8;1326
7348;1984;Magic Johnson*;;PG;24;LAL;56,5;1178
7699;1985;Magic Johnson*;;PG;25;LAL;56,1;1406
8082;1986;Magic Johnson*;;PG;26;LAL;52,6;1354
8459;1987;Magic Johnson*;;PG;27;LAL;52,2;1909
8863;1988;Magic Johnson*;;PG;28;LAL;49,2;1408
9283;1989;Magic Johnson*;;PG;29;LAL;50,9;1730
9735;1990;Magic Johnson*;$2,400,000.00 ;PG;30;LAL;48;1765
10208;1991;Magic Johnson*;$2,500,000.00 ;PG;31;LAL;47,7;1531
12524;1996;Magic Johnson*;;PF;36;LAL;46,6;468
10008;1991;Mahmoud Abdul-Rauf;$2,008,000.00 ;PG;21;DEN;41,3;942
10450;1992;Mahmoud Abdul-Rauf;$2,358,000.00 ;PG;22;DEN;42,1;837
10911;1993;Mahmoud Abdul-Rauf;$1,825,000.00 ;PG;23;DEN;45;1553
11359;1994;Mahmoud Abdul-Rauf;$2,200,000.00 ;PG;24;DEN;46;1437
11843;1995;Mahmoud Abdul-Rauf;$2,600,000.00 ;PG;25;DEN;47;1165
12293;1996;Mahmoud Abdul-Rauf;$3,100,000.00 ;PG;26;DEN;43,4;1095
12839;1997;Mahmoud Abdul-Rauf;$3,300,000.00 ;PG;27;SAC;44,5;1031
13414;1998;Mahmoud Abdul-Rauf;;PG;28;SAC;37,7;227
14967;2001;Mahmoud Abdul-Rauf;;PG;31;VAN;48,8;266
5899;1980;Major Jones;;PF;26;HOU;48;438
6257;1981;Major Jones;;PF;27;HOU;46,4;298
6627;1982;Major Jones;;PF;28;HOU;53,1;268
7006;1983;Major Jones;;PF;29;HOU;45,7;340
7361;1984;Major Jones;;PF;30;HOU;53,8;170
7714;1985;Major Jones;;PF;31;DET;55,2;129
14283;1999;Makhtar N'Diaye;;PF;25;VAN;25;5
2539;1968;Mal Graham;;PG;22;BOS;43;290
2724;1969;Mal Graham;;PG;23;BOS;23,6;37
165;1950;Mal McMullen;;F-C;22;INO;32,4;323
421;1951;Mal McMullen;;F-C;23;INO;28,2;204
24554;2017;Malachi Richardson;$1,504,560.00 ;SG;21;SAC;41,2;79
24164;2017;Malcolm Brogdon;$1,312,611.00 ;SG;24;MIL;45,7;767
24223;2017;Malcolm Delaney;$2,500,000.00 ;PG;27;ATL;37,4;391
21443;2012;Malcolm Lee;$762,195.00 ;SG;21;MIN;39;62
21987;2013;Malcolm Lee;$884,293.00 ;SG;22;MIN;38,2;78
23210;2015;Malcolm Lee;;SG;24;PHI;0;0
11630;1994;Malcolm Mackey;;C;23;PHO;37,8;32
21598;2012;Malcolm Thomas;;PF;23;SAS;0;1
22183;2013;Malcolm Thomas;;PF;24;TOT;50;15
22184;2013;Malcolm Thomas;;PF;24;GSW;0;3
22185;2013;Malcolm Thomas;;PF;24;CHI;55,6;12
22792;2014;Malcolm Thomas;$474,000.00 ;PF;25;TOT;43,8;15
22793;2014;Malcolm Thomas;$474,000.00 ;PF;25;SAS;25;2
22794;2014;Malcolm Thomas;$474,000.00 ;PF;25;UTA;50;13
23442;2015;Malcolm Thomas;;PF;26;PHI;45;45
15511;2002;Malik Allen;$512,435.00 ;PF;23;MIA;43,1;52
16009;2003;Malik Allen;$1,510,000.00 ;PF;24;MIA;42,4;767
16493;2004;Malik Allen;$1,950,625.00 ;PF;25;MIA;41,9;191
17078;2005;Malik Allen;$1,670,000.00 ;PF;26;TOT;47,5;194
17079;2005;Malik Allen;$1,670,000.00 ;PF;26;MIA;46,1;83
17080;2005;Malik Allen;$1,670,000.00 ;PF;26;CHA;48,5;111
17664;2006;Malik Allen;$1,803,600.00 ;PF;27;CHI;49;266
18230;2007;Malik Allen;$998,398.00 ;PF;28;CHI;41,5;242
18750;2008;Malik Allen;$1,300,000.00 ;PF;29;TOT;48;338
18751;2008;Malik Allen;$1,300,000.00 ;PF;29;NJN;47,5;261
18752;2008;Malik Allen;$1,300,000.00 ;PF;29;DAL;50;77
19349;2009;Malik Allen;$1,300,000.00 ;PF;30;MIL;42,9;156
19926;2010;Malik Allen;$1,229,255.00 ;PF;31;DEN;39,7;105
20510;2011;Malik Allen;;PF;32;ORL;35,5;23
24138;2017;Malik Beasley;$1,700,640.00 ;SG;20;DEN;45,2;83
19556;2009;Malik Hairston;$736,420.00 ;SG;21;SAS;49;50
20129;2010;Malik Hairston;;SG;22;SAS;52,6;99
13285;1997;Malik Rose;$272,250.00 ;PF;22;CHH;47,7;160
13814;1998;Malik Rose;;PF;23;SAS;43,4;158
14362;1999;Malik Rose;$2,285,000.00 ;PF;24;SAS;46,3;284
14868;2000;Malik Rose;;PF;25;SAS;45,7;496
15402;2001;Malik Rose;$2,285,000.00 ;PF;26;SAS;43,5;437
15911;2002;Malik Rose;$4,370,000.00 ;PF;27;SAS;46,3;772
16381;2003;Malik Rose;$4,916,250.00 ;PF;28;SAS;45,9;822
16945;2004;Malik Rose;;PF;29;SAS;42,8;529
17522;2005;Malik Rose;$6,008,750.00 ;PF;30;TOT;44,9;534
17523;2005;Malik Rose;$6,008,750.00 ;PF;30;SAS;46,4;317
17524;2005;Malik Rose;$6,008,750.00 ;PF;30;NYK;42,5;217
18095;2006;Malik Rose;;PF;31;NYK;37,4;318
18637;2007;Malik Rose;$7,101,250.00 ;PF;32;NYK;39,8;192
19203;2008;Malik Rose;$7,647,500.00 ;PF;33;NYK;36,7;171
19794;2009;Malik Rose;;SF-PF;34;TOT;34,4;130
19795;2009;Malik Rose;;PF;34;NYK;26,8;30
19796;2009;Malik Rose;;SF;34;OKC;37,8;100
11263;1993;Malik Sealy;$1,023,000.00 ;SF;22;IND;42,6;330
11752;1994;Malik Sealy;$1,260,000.00 ;SF;23;IND;40,5;285
12202;1995;Malik Sealy;$1,495,000.00 ;SG;24;LAC;43,5;778
12724;1996;Malik Sealy;$1,732,000.00 ;SF;25;LAC;41,5;712
13308;1997;Malik Sealy;$1,150,000.00 ;SG;26;LAC;39,6;1079
13829;1998;Malik Sealy;$1,000,000.00 ;SF;27;DET;42,8;591
14372;1999;Malik Sealy;$1,100,000.00 ;SF;28;MIN;41,1;251
14875;2000;Malik Sealy;;SF;29;MIN;47,6;929
15317;2001;Mamadou N'Diaye;;C;25;TOR;25;4
15830;2002;Mamadou N'Diaye;;C;26;TOR;60;20
16314;2003;Mamadou N'Diaye;;C;27;TOR;44,8;120
16857;2004;Mamadou N'Diaye;;C;28;TOT;39,1;98
16858;2004;Mamadou N'Diaye;;C;28;DAL;0;0
16859;2004;Mamadou N'Diaye;;C;28;ATL;39,7;98
17444;2005;Mamadou N'Diaye;;C;29;LAC;40;20
20771;2011;Manny Harris;$122,942.00 ;SG;21;CLE;37,4;321
21343;2012;Manny Harris;;SG;22;CLE;40;173
22510;2014;Manny Harris;;SG;24;LAL;40;73
24313;2017;Manny Harris;;SG;27;DAL;20;8
3710;1973;Manny Leaks;;C;27;PHI;40,4;898
3973;1974;Manny Leaks;;C;28;CAP;34,1;216
16156;2003;Manu Ginobili;$1,457,500.00 ;SG;25;SAS;43,8;525
16680;2004;Manu Ginobili;;SG;26;SAS;41,8;987
17272;2005;Manu Ginobili;;SG;27;SAS;47,1;1186
17848;2006;Manu Ginobili;$8,254,375.00 ;SG;28;SAS;46,2;981
18387;2007;Manu Ginobili;$9,079,811.00 ;SG;29;SAS;46,4;1240
18935;2008;Manu Ginobili;$9,905,248.00 ;SG;30;SAS;46;1442
19538;2009;Manu Ginobili;$10,728,130.00 ;SG;31;SAS;45,4;683
20109;2010;Manu Ginobili;$11,854,584.00 ;SG;32;SAS;44,1;1237
20740;2011;Manu Ginobili;$12,981,038.00 ;SG;33;SAS;43,3;1393
21316;2012;Manu Ginobili;$14,107,492.00 ;SG;34;SAS;52,6;440
21865;2013;Manu Ginobili;$7,500,000.00 ;SG;35;SAS;42,5;705
22475;2014;Manu Ginobili;$7,000,000.00 ;SG;36;SAS;46,9;838
23081;2015;Manu Ginobili;$2,814,000.00 ;SG;37;SAS;42,6;738
23694;2016;Manu Ginobili;$14,000,000.00 ;SG;38;SAS;45,3;555
24284;2017;Manu Ginobili;$2,500,000.00 ;SG;39;SAS;39;517
7944;1986;Manute Bol;;C;23;WSB;46;298
8329;1987;Manute Bol;;C;24;WSB;44,6;251
8711;1988;Manute Bol;;C;25;WSB;45,5;176
9143;1989;Manute Bol;;C;26;GSW;36,9;314
9578;1990;Manute Bol;$1,300,000.00 ;C;27;GSW;33,1;146
10046;1991;Manute Bol;$1,350,000.00 ;C;28;PHI;39,6;155
10494;1992;Manute Bol;$1,650,000.00 ;C;29;PHI;38,3;110
10954;1993;Manute Bol;$650,000.00 ;C;30;PHI;40,9;126
11398;1994;Manute Bol;$200,000.00 ;C;31;TOT;21,1;8
11399;1994;Manute Bol;$200,000.00 ;C;31;MIA;8,3;2
11400;1994;Manute Bol;$200,000.00 ;C;31;WSB;;0
11401;1994;Manute Bol;$200,000.00 ;C;31;PHI;42,9;6
11876;1995;Manute Bol;;C;32;GSW;60;15
19531;2009;Marc Gasol;$3,240,000.00 ;C;24;MEM;53;975
20098;2010;Marc Gasol;$3,480,000.00 ;C;25;MEM;58,1;1008
20730;2011;Marc Gasol;$12,922,194.00 ;C;26;MEM;52,7;951
21309;2012;Marc Gasol;$13,891,359.00 ;C;27;MEM;48,2;952
21855;2013;Marc Gasol;$14,860,523.00 ;C;28;MEM;49,4;1127
22467;2014;Marc Gasol;$15,829,688.00 ;C;29;MEM;47,3;859
23073;2015;Marc Gasol;$19,700,000.00 ;C;30;MEM;49,4;1413
23688;2016;Marc Gasol;$21,165,675.00 ;C;31;MEM;46,4;861
24273;2017;Marc Gasol;$22,642,350.00 ;C;32;MEM;45,9;1446
6970;1983;Marc Iavaroni;;PF;26;PHI;46,2;404
7338;1984;Marc Iavaroni;;PF;27;PHI;46,3;395
7687;1985;Marc Iavaroni;;PF;28;TOT;45,8;411
7688;1985;Marc Iavaroni;;PF;28;PHI;38,7;30
7689;1985;Marc Iavaroni;;PF;28;SAS;46,4;381
8069;1986;Marc Iavaroni;;PF;29;TOT;45,1;296
8070;1986;Marc Iavaroni;;PF;29;SAS;45,4;191
8071;1986;Marc Iavaroni;;PF;29;UTA;44,4;105
8451;1987;Marc Iavaroni;;PF;30;UTA;46,5;278
8851;1988;Marc Iavaroni;;PF;31;UTA;46,4;364
9274;1989;Marc Iavaroni;;PF;32;UTA;44,2;180
15192;2001;Marc Jackson;$3,250,000.00 ;C;26;GSW;46,7;633
15726;2002;Marc Jackson;$3,575,000.00 ;C;27;TOT;36,6;186
15727;2002;Marc Jackson;$3,575,000.00 ;C;27;GSW;33,8;84
15728;2002;Marc Jackson;$3,575,000.00 ;C;27;MIN;38,4;102
16219;2003;Marc Jackson;;C;28;MIN;43,8;421
16741;2004;Marc Jackson;$4,225,000.00 ;PF;29;PHI;41,5;206
17338;2005;Marc Jackson;$4,550,000.00 ;C;30;PHI;46,5;969
17913;2006;Marc Jackson;$4,875,000.00 ;C;31;TOT;47,2;415
17914;2006;Marc Jackson;$4,875,000.00 ;C;31;NJN;44,6;170
17915;2006;Marc Jackson;$4,875,000.00 ;C;31;NOK;48,9;245
18455;2007;Marc Jackson;;PF;32;NOK;41;408
23764;2016;Marcelo Huertas;$1,500,000.00 ;PG;32;LAL;42,2;237
24346;2017;Marcelo Huertas;;PG;33;LAL;36,8;63
18945;2008;Marcin Gortat;$711,517.00 ;C;23;ORL;47,1;18
19546;2009;Marcin Gortat;$5,854,000.00 ;PF;24;ORL;56,7;239
20116;2010;Marcin Gortat;;C;25;ORL;53,3;293
20745;2011;Marcin Gortat;$6,790,640.00 ;C;26;TOT;56,1;817
20746;2011;Marcin Gortat;$6,790,640.00 ;C;26;ORL;54,3;100
20747;2011;Marcin Gortat;$6,790,640.00 ;C;26;PHO;56,3;717
21324;2012;Marcin Gortat;$7,258,960.00 ;C;27;PHO;55,5;1017
21869;2013;Marcin Gortat;$7,727,280.00 ;C;28;PHO;52,1;680
22482;2014;Marcin Gortat;$10,434,782.00 ;C;29;WAS;54,2;1068
23089;2015;Marcin Gortat;$11,217,391.00 ;C;30;WAS;56,6;1001
23700;2016;Marcin Gortat;$12,000,000.00 ;C;31;WAS;56,7;1012
24291;2017;Marcin Gortat;$12,782,609.00 ;C;32;WAS;57,9;883
18787;2008;Marco Belinelli;;PG;21;GSW;38,7;95
19386;2009;Marco Belinelli;$1,547,640.00 ;SG;22;GSW;44,2;372
19965;2010;Marco Belinelli;$2,380,270.00 ;SG;23;TOR;40,6;469
20562;2011;Marco Belinelli;$3,377,604.00 ;SG;24;NOH;43,7;836
21168;2012;Marco Belinelli;$1,957,000.00 ;SG;25;NOH;41,7;780
21730;2013;Marco Belinelli;$2,750,000.00 ;SG;26;CHI;39,5;702
22312;2014;Marco Belinelli;$2,873,750.00 ;SF;27;SAS;48,5;911
22915;2015;Marco Belinelli;$6,333,333.00 ;SG;28;SAS;42,3;568
23564;2016;Marco Belinelli;$6,333,333.00 ;SG;29;SAC;38,6;696
24140;2017;Marco Belinelli;$6,606,060.00 ;SG;30;CHO;42,9;780
16516;2004;Marcus Banks;$1,611,840.00 ;PG;22;BOS;40;480
17110;2005;Marcus Banks;$1,724,280.00 ;PG;23;BOS;40,2;372
17690;2006;Marcus Banks;$3,672,414.00 ;PG;24;TOT;46,8;578
17691;2006;Marcus Banks;$3,672,414.00 ;PG;24;BOS;41,3;99
17692;2006;Marcus Banks;$3,672,414.00 ;PG;24;MIN;47,9;479
18250;2007;Marcus Banks;$3,966,207.00 ;PG;25;PHO;42,9;221
18774;2008;Marcus Banks;$4,260,000.00 ;PG;26;TOT;45;239
18775;2008;Marcus Banks;$4,260,000.00 ;PG;26;PHO;40,4;125
18776;2008;Marcus Banks;$4,260,000.00 ;PG;26;MIA;51,2;114
19371;2009;Marcus Banks;$4,553,793.00 ;PG;27;TOT;36,8;56
19372;2009;Marcus Banks;$4,553,793.00 ;PG;27;MIA;38,5;42
19373;2009;Marcus Banks;$4,553,793.00 ;PG;27;TOR;33,3;14
19952;2010;Marcus Banks;$4,847,586.00 ;PG;28;TOR;53,4;109
20542;2011;Marcus Banks;;PG;29;TOR;0;6
12896;1997;Marcus Brown;$500,000.00 ;PG;22;POR;40;82
14533;2000;Marcus Brown;;SG;25;DET;28,6;10
12914;1997;Marcus Camby;$2,799,240.00 ;C;22;TOR;48,2;935
13491;1998;Marcus Camby;$3,164,000.00 ;C;23;TOR;41,2;765
14029;1999;Marcus Camby;;C;24;NYK;52,1;329
14546;2000;Marcus Camby;;C;25;NYK;48;601
15036;2001;Marcus Camby;$7,300,000.00 ;C;26;NYK;52,4;759
15588;2002;Marcus Camby;$6,750,000.00 ;C;27;NYK;44,8;322
16080;2003;Marcus Camby;$7,250,000.00 ;C;28;DEN;41;221
16583;2004;Marcus Camby;;C;29;DEN;47,7;622
17169;2005;Marcus Camby;$9,150,000.00 ;C;30;DEN;46,5;683
17754;2006;Marcus Camby;;C;31;DEN;46,5;716
18303;2007;Marcus Camby;$11,250,000.00 ;C;32;DEN;47,3;785
18831;2008;Marcus Camby;$10,000,000.00 ;C;33;DEN;45;721
19435;2009;Marcus Camby;$7,650,000.00 ;C;34;LAC;51,2;641
20015;2010;Marcus Camby;$11,749,832.00 ;PF-C;35;TOT;47,5;556
20016;2010;Marcus Camby;$11,749,832.00 ;PF;35;LAC;46,6;394
20017;2010;Marcus Camby;$11,749,832.00 ;C;35;POR;49,7;162
20609;2011;Marcus Camby;$11,227,250.00 ;C;36;POR;39,8;277
21206;2012;Marcus Camby;$4,590,338.00 ;C;37;TOT;44,6;287
21207;2012;Marcus Camby;$4,590,338.00 ;C;37;POR;41,6;152
21208;2012;Marcus Camby;$4,590,338.00 ;C;37;HOU;48,4;135
21766;2013;Marcus Camby;$4,383,773.00 ;PF;38;NYK;32,1;42
20645;2011;Marcus Cousin;;C;24;UTA;66,7;4
15121;2001;Marcus Fizer;$2,754,120.00 ;PF;22;CHI;43;683
15653;2002;Marcus Fizer;$2,946,240.00 ;PF;23;CHI;43,8;938
16139;2003;Marcus Fizer;$3,726,994.00 ;PF;24;CHI;46,5;445
16660;2004;Marcus Fizer;$735,960.00 ;SF;25;CHI;38,3;360
17249;2005;Marcus Fizer;;PF;26;MIL;45,5;336
17826;2006;Marcus Fizer;;PF;27;NOK;52,9;20
24279;2017;Marcus Georges-Hunt;$1,312,611.00 ;SG;22;ORL;28,6;14
16173;2003;Marcus Haislip;$1,547,280.00 ;PF;22;MIL;43,1;161
16699;2004;Marcus Haislip;$1,400,000.00 ;PF;23;MIL;48,6;93
17287;2005;Marcus Haislip;;PF;24;IND;34,2;32
20130;2010;Marcus Haislip;;SF;29;SAS;47,6;25
20245;2010;Marcus Landry;;SF;24;TOT;37,2;44
20246;2010;Marcus Landry;;SF;24;NYK;39;44
20247;2010;Marcus Landry;;SF;24;BOS;0;0
10241;1991;Marcus Liberty;$260,000.00 ;SF;22;DEN;42,1;507
10694;1992;Marcus Liberty;$360,000.00 ;SF;23;DEN;44,3;698
11137;1993;Marcus Liberty;$650,000.00 ;SF;24;DEN;40,6;628
11617;1994;Marcus Liberty;;SF;25;TOT;32,5;109
11618;1994;Marcus Liberty;;SF;25;DEN;57,1;9
11619;1994;Marcus Liberty;;SF;25;DET;31;100
21491;2012;Marcus Morris;$1,959,960.00 ;PF;22;HOU;29,6;40
22048;2013;Marcus Morris;$1,987,320.00 ;PF-SF;23;TOT;42,2;596
22049;2013;Marcus Morris;$1,987,320.00 ;PF;23;HOU;42,8;465
22050;2013;Marcus Morris;$1,987,320.00 ;SF;23;PHO;40,5;131
22654;2014;Marcus Morris;$2,943,221.00 ;SF;24;PHO;44,2;796
23271;2015;Marcus Morris;$5,000,000.00 ;PF;25;PHO;43,4;845
23899;2016;Marcus Morris;$4,625,000.00 ;SF;26;DET;43,4;1131
24471;2017;Marcus Morris;$5,000,000.00 ;SF;27;DET;41,8;1105
23402;2015;Marcus Smart;$3,431,040.00 ;PG;20;BOS;36,7;523
23995;2016;Marcus Smart;$3,578,880.00 ;PG;21;BOS;34,8;558
24588;2017;Marcus Smart;$4,538,020.00 ;SG;22;BOS;35,9;835
20442;2010;Marcus Thornton;$762,195.00 ;SG;22;NOH;45,1;1057
21051;2011;Marcus Thornton;$7,000,000.00 ;SG;23;TOT;43,4;933
21052;2011;Marcus Thornton;$7,000,000.00 ;SG;23;NOH;41;359
21053;2011;Marcus Thornton;$7,000,000.00 ;SG;23;SAC;45;574
21605;2012;Marcus Thornton;$7,525,000.00 ;SG;24;SAC;43,8;952
22190;2013;Marcus Thornton;$8,050,000.00 ;SG;25;SAC;42,9;916
22799;2014;Marcus Thornton;$8,575,000.00 ;SG;26;TOT;39,4;703
22800;2014;Marcus Thornton;$8,575,000.00 ;SG;26;SAC;38,1;383
22801;2014;Marcus Thornton;$8,575,000.00 ;SG;26;BRK;41,4;320
23448;2015;Marcus Thornton;$1,186,000.00 ;SG;27;TOT;40,6;380
23449;2015;Marcus Thornton;$1,186,000.00 ;SG;27;BOS;41,6;348
23450;2015;Marcus Thornton;$1,186,000.00 ;SG;27;PHO;32,5;32
24035;2016;Marcus Thornton;$1,315,448.00 ;SG;28;TOT;39,9;590
24036;2016;Marcus Thornton;$1,315,448.00 ;SG;28;HOU;40;472
24037;2016;Marcus Thornton;$1,315,448.00 ;SG;28;WAS;39,3;118
24619;2017;Marcus Thornton;;SG;29;WAS;40;219
18695;2007;Marcus Vinicius;$687,456.00 ;SF;22;NOK;46,7;22
19272;2008;Marcus Vinicius;;SF;23;NOH;45;28
11316;1993;Marcus Webb;;PF;22;BOS;52;39
18729;2007;Marcus Williams;$1,180,200.00 ;PG;21;NJN;39,5;534
19314;2008;Marcus Williams;;PG;22;NJN;37,9;313
19315;2008;Marcus Williams;;PF-SF;21;TOT;25;10
19316;2008;Marcus Williams;;SF;21;SAS;0;0
19317;2008;Marcus Williams;;PF;21;LAC;26,3;10
19903;2009;Marcus Williams;$855,189.00 ;PG;23;GSW;23,5;12
19904;2009;Marcus Williams;$855,189.00 ;PF;22;SAS;100;4
20486;2010;Marcus Williams;;PG;24;MEM;38,4;269
18317;2007;Mardy Collins;$967,320.00 ;SF;22;NYK;38,2;235
18847;2008;Mardy Collins;$1,034,760.00 ;SG;23;NYK;32,6;145
19449;2009;Mardy Collins;$1,867,742.00 ;PG-SG;24;TOT;42,5;251
19450;2009;Mardy Collins;$1,867,742.00 ;SG;24;NYK;34,8;20
19451;2009;Mardy Collins;$1,867,742.00 ;PG;24;LAC;43,3;231
20031;2010;Mardy Collins;;SG;25;LAC;36,7;111
12327;1996;Mario Bennett;$555,000.00 ;SF;22;PHO;45,3;85
13451;1998;Mario Bennett;;PF;24;LAL;59,3;177
13996;1999;Mario Bennett;;PF;25;CHI;33,3;7
14504;2000;Mario Bennett;;PF;26;LAC;0;0
19443;2009;Mario Chalmers;$773,500.00 ;PG;22;MIA;42;818
20025;2010;Mario Chalmers;;PG;23;MIA;40,1;521
20626;2011;Mario Chalmers;$4,000,000.00 ;PG;24;MIA;39,9;447
21217;2012;Mario Chalmers;$4,000,000.00 ;PG;25;MIA;44,8;627
21771;2013;Mario Chalmers;$4,000,000.00 ;PG;26;MIA;42,9;666
22371;2014;Mario Chalmers;$4,000,000.00 ;PG;27;MIA;45,4;716
22970;2015;Mario Chalmers;$4,300,000.00 ;PG;28;MIA;40,3;813
23606;2016;Mario Chalmers;;PG;29;TOT;41;628
23607;2016;Mario Chalmers;;PG;29;MIA;31,3;33
23608;2016;Mario Chalmers;;PG;29;MEM;41,7;595
10122;1991;Mario Elie;$130,000.00 ;SF-SG;27;TOT;49,7;237
10123;1991;Mario Elie;$130,000.00 ;SG;27;PHI;28,6;6
10124;1991;Mario Elie;$130,000.00 ;SF;27;GSW;50,7;231
10578;1992;Mario Elie;$608,000.00 ;SG;28;GSW;52,1;620
11027;1993;Mario Elie;$790,000.00 ;SF;29;POR;45,8;708
11491;1994;Mario Elie;$1,450,000.00 ;SF;30;HOU;44,6;626
11964;1995;Mario Elie;$1,450,000.00 ;SF;31;HOU;49,9;710
12427;1996;Mario Elie;$1,400,000.00 ;SF;32;HOU;50,4;499
12989;1997;Mario Elie;;SF;33;HOU;49,7;909
13559;1998;Mario Elie;;SF;34;HOU;45,2;612
14099;1999;Mario Elie;$1,925,000.00 ;SG;35;SAS;47,1;455
14610;2000;Mario Elie;$1,000,000.00 ;SF;36;SAS;42,7;590
15111;2001;Mario Elie;;SG;37;PHO;42,3;299
23739;2016;Mario Hezonja;$3,909,840.00 ;SF;20;ORL;43,3;478
24326;2017;Mario Hezonja;$4,078,320.00 ;SF;21;ORL;35,5;317
17369;2005;Mario Kasun;$682,050.00 ;C;24;ORL;48;118
17943;2006;Mario Kasun;$919,551.00 ;C;25;ORL;44,9;80
19300;2008;Mario West;$711,517.00 ;SG;23;ATL;42,9;59
19892;2009;Mario West;$446,740.00 ;SG;24;ATL;41,2;43
20476;2010;Mario West;;SG;25;ATL;57,1;30
21088;2011;Mario West;;SG;26;NJN;42,9;22
8682;1988;Mark Acres;;C;25;BOS;53,2;287
9109;1989;Mark Acres;;C;26;BOS;48,2;137
9547;1990;Mark Acres;$437,000.00 ;C;27;ORL;48,4;362
10009;1991;Mark Acres;$547,000.00 ;C;28;ORL;50,9;285
10451;1992;Mark Acres;;C;29;ORL;51,7;208
10912;1993;Mark Acres;;C;30;TOT;53,1;64
10913;1993;Mark Acres;;C;30;HOU;22,2;6
10914;1993;Mark Acres;;C;30;WSB;60;58
6451;1982;Mark Aguirre;;SF;22;DAL;46,5;955
6825;1983;Mark Aguirre;;SF;23;DAL;48,3;1979
7217;1984;Mark Aguirre;;SF;24;DAL;52,4;2330
7561;1985;Mark Aguirre;;SF;25;DAL;50,6;2055
7925;1986;Mark Aguirre;;SF;26;DAL;50,3;1670
8306;1987;Mark Aguirre;;SF;27;DAL;49,5;2056
8685;1988;Mark Aguirre;;SF;28;DAL;47,5;1932
9111;1989;Mark Aguirre;;SF;29;TOT;46,1;1511
9112;1989;Mark Aguirre;;SF;29;DAL;45;953
9113;1989;Mark Aguirre;;SF;29;DET;48,3;558
9549;1990;Mark Aguirre;$1,115,000.00 ;SF;30;DET;48,8;1099
10011;1991;Mark Aguirre;;SF;31;DET;46,2;1104
10454;1992;Mark Aguirre;$1,351,000.00 ;SF;32;DET;43,1;851
10917;1993;Mark Aguirre;$1,471,000.00 ;SF;33;DET;44,3;503
11361;1994;Mark Aguirre;;SF;34;LAC;46,8;413
8308;1987;Mark Alarie;;PF;23;DEN;49;503
8687;1988;Mark Alarie;;PF;24;WSB;48;327
9117;1989;Mark Alarie;;PF;25;WSB;47,8;498
9551;1990;Mark Alarie;$500,000.00 ;PF;26;WSB;47,3;860
10013;1991;Mark Alarie;$550,000.00 ;PF;27;WSB;44;244
15005;2001;Mark Blount;$540,850.00 ;C;25;BOS;50,5;248
15554;2002;Mark Blount;$762,435.00 ;C;26;BOS;42,1;94
16045;2003;Mark Blount;$944,922.00 ;C;27;TOT;43,2;401
16046;2003;Mark Blount;$944,922.00 ;C;27;DEN;39,3;281
